customer_id,name,email,tenure_months,monthly_charge_usd,total_charges_usd,num_complaints_90d,late_payments_12m,support_calls_30d,avg_data_usage_gb,num_services,discount_pct_active,contract_type,payment_method,has_competitor_offer,plan_type,current_debt_usd,preferred_channel,last_complaint_text,churn
179,Cliente 179,user179@demo.com,64,70.18,4347.98,3,0,1,52.8,2,20,one_year,electronic_check,0,standard,0.0,whatsapp,Cargo por servicio que no solicite,0
180,Cliente 180,user180@demo.com,36,65.41,2070.51,0,1,2,6.0,1,10,month_to_month,credit_card,0,standard,0.0,whatsapp,sin quejas registradas,0
181,Cliente 181,user181@demo.com,67,46.55,3117.54,1,1,0,59.2,1,15,two_year,cash,0,standard,0.0,whatsapp,Cargo por servicio que no solicite,0
182,Cliente 182,user182@demo.com,11,77.42,784.31,1,1,0,19.4,3,0,month_to_month,electronic_check,0,standard,0.0,chat,Internet inestable en horas pico,1
183,Cliente 183,user183@demo.com,36,77.66,2383.66,2,1,1,36.9,4,10,two_year,cash,0,standard,0.0,email,Demoras al contestar en el call center,0
184,Cliente 184,user184@demo.com,50,59.05,2675.31,1,3,1,12.3,5,0,month_to_month,credit_card,0,standard,75.52,whatsapp,Cargo por servicio que no solicite,0
185,Cliente 185,user185@demo.com,36,76.18,2512.44,0,1,0,5.5,5,0,one_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
186,Cliente 186,user186@demo.com,32,61.0,1766.27,0,0,0,51.4,3,5,two_year,bank_transfer,1,standard,0.0,email,sin quejas registradas,0
187,Cliente 187,user187@demo.com,12,42.65,518.13,1,2,0,27.6,5,20,two_year,credit_card,0,standard,0.0,chat,Internet inestable en horas pico,0
188,Cliente 188,user188@demo.com,28,70.35,1973.71,0,1,0,6.5,3,0,month_to_month,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
189,Cliente 189,user189@demo.com,17,57.43,965.68,0,1,1,17.5,3,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
190,Cliente 190,user190@demo.com,22,55.03,1062.72,0,1,0,16.4,2,20,two_year,bank_transfer,1,standard,0.0,whatsapp,sin quejas registradas,0
191,Cliente 191,user191@demo.com,49,87.4,4332.14,0,0,1,26.9,4,20,month_to_month,credit_card,0,premium,0.0,chat,sin quejas registradas,0
192,Cliente 192,user192@demo.com,45,15.0,665.17,1,1,1,8.0,2,15,two_year,electronic_check,0,basic,0.0,chat,Cobro duplicado en factura,0
193,Cliente 193,user193@demo.com,44,23.81,931.32,1,2,1,6.4,3,20,month_to_month,credit_card,0,basic,0.0,email,Demoras al contestar en el call center,0
194,Cliente 194,user194@demo.com,26,28.88,735.58,1,0,0,21.2,5,20,month_to_month,electronic_check,0,basic,0.0,chat,Cobro duplicado en factura,0
195,Cliente 195,user195@demo.com,69,47.01,3070.81,0,3,1,8.5,3,20,one_year,electronic_check,1,standard,115.03,phone,sin quejas registradas,0
196,Cliente 196,user196@demo.com,7,49.4,324.32,0,3,0,52.5,2,20,month_to_month,bank_transfer,0,standard,107.44,phone,sin quejas registradas,1
197,Cliente 197,user197@demo.com,25,21.84,476.34,0,0,0,34.5,4,15,month_to_month,credit_card,1,basic,0.0,email,sin quejas registradas,0
198,Cliente 198,user198@demo.com,9,33.33,286.07,0,4,1,33.8,4,0,month_to_month,electronic_check,0,basic,72.36,whatsapp,sin quejas registradas,1
199,Cliente 199,user199@demo.com,25,36.06,784.29,1,0,0,2.2,4,5,two_year,credit_card,1,basic,0.0,chat,Cobro duplicado en factura,0
200,Cliente 200,user200@demo.com,69,109.06,6643.57,0,0,2,12.7,1,0,one_year,cash,0,premium,0.0,chat,sin quejas registradas,0
201,Cliente 201,user201@demo.com,27,94.64,2239.73,0,1,1,15.0,2,5,two_year,electronic_check,0,premium,0.0,whatsapp,sin quejas registradas,0
202,Cliente 202,user202@demo.com,65,45.94,3108.0,1,1,0,7.3,1,10,month_to_month,electronic_check,1,standard,0.0,chat,Velocidad menor a la contratada,0
203,Cliente 203,user203@demo.com,36,47.0,1534.6,0,3,0,29.3,5,0,month_to_month,credit_card,0,standard,68.83,chat,sin quejas registradas,0
204,Cliente 204,user204@demo.com,50,29.72,1368.67,0,1,2,26.5,2,0,month_to_month,electronic_check,0,basic,0.0,phone,sin quejas registradas,0
205,Cliente 205,user205@demo.com,33,15.0,452.64,0,2,0,32.8,3,10,month_to_month,electronic_check,0,basic,0.0,chat,sin quejas registradas,0
206,Cliente 206,user206@demo.com,19,52.43,1025.71,0,0,0,39.7,5,20,month_to_month,electronic_check,0,standard,0.0,email,sin quejas registradas,1
207,Cliente 207,user207@demo.com,55,33.05,1749.75,0,5,0,38.4,5,20,month_to_month,electronic_check,1,basic,95.67,whatsapp,sin quejas registradas,1
208,Cliente 208,user208@demo.com,69,53.13,3790.0,0,1,0,96.7,2,0,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
209,Cliente 209,user209@demo.com,19,19.8,342.34,0,1,1,18.7,5,10,one_year,electronic_check,1,basic,0.0,email,sin quejas registradas,0
210,Cliente 210,user210@demo.com,56,38.24,1869.41,0,2,1,16.2,4,5,month_to_month,credit_card,1,basic,0.0,chat,sin quejas registradas,0
211,Cliente 211,user211@demo.com,19,58.27,1064.22,0,1,0,29.0,4,0,month_to_month,bank_transfer,1,standard,0.0,phone,sin quejas registradas,0
212,Cliente 212,user212@demo.com,51,63.06,2955.9,1,2,0,44.7,1,10,month_to_month,electronic_check,0,standard,0.0,chat,Velocidad menor a la contratada,1
213,Cliente 213,user213@demo.com,57,64.18,3696.24,0,1,1,3.9,4,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
214,Cliente 214,user214@demo.com,32,25.95,851.89,0,1,0,9.6,4,20,one_year,cash,1,basic,0.0,chat,sin quejas registradas,0
215,Cliente 215,user215@demo.com,53,73.8,3694.37,0,0,0,11.7,3,20,two_year,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,0
216,Cliente 216,user216@demo.com,20,37.4,781.12,1,0,2,20.2,3,10,two_year,credit_card,0,basic,0.0,whatsapp,Velocidad menor a la contratada,0
217,Cliente 217,user217@demo.com,6,68.92,397.23,0,2,0,12.8,2,5,month_to_month,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,1
218,Cliente 218,user218@demo.com,7,54.77,346.66,0,0,0,40.2,4,10,month_to_month,cash,0,standard,0.0,phone,sin quejas registradas,0
219,Cliente 219,user219@demo.com,32,24.72,749.74,0,3,0,22.4,1,20,two_year,electronic_check,1,basic,44.61,chat,sin quejas registradas,0
220,Cliente 220,user220@demo.com,65,48.04,2677.51,1,1,1,17.3,2,0,two_year,electronic_check,0,standard,0.0,email,Demoras al contestar en el call center,0
221,Cliente 221,user221@demo.com,10,63.04,637.21,0,1,2,26.7,3,20,month_to_month,bank_transfer,1,standard,0.0,chat,sin quejas registradas,1
222,Cliente 222,user222@demo.com,33,68.49,1967.0,1,0,0,2.7,1,10,month_to_month,electronic_check,1,standard,0.0,chat,Cargo por servicio que no solicite,1
223,Cliente 223,user223@demo.com,50,51.9,2365.99,0,1,1,25.7,5,0,one_year,credit_card,0,standard,0.0,email,sin quejas registradas,0
224,Cliente 224,user224@demo.com,15,88.7,1281.36,0,1,0,8.7,5,15,two_year,electronic_check,0,premium,0.0,phone,sin quejas registradas,0
225,Cliente 225,user225@demo.com,52,77.17,3445.4,0,2,1,35.3,3,0,month_to_month,electronic_check,1,standard,0.0,email,sin quejas registradas,1
226,Cliente 226,user226@demo.com,22,49.35,940.07,1,2,0,3.3,3,5,month_to_month,credit_card,1,standard,0.0,whatsapp,Internet inestable en horas pico,1
227,Cliente 227,user227@demo.com,58,71.5,4102.31,0,2,0,28.0,2,20,two_year,credit_card,0,standard,0.0,phone,sin quejas registradas,0
228,Cliente 228,user228@demo.com,42,97.54,3540.99,1,0,0,8.9,2,15,one_year,credit_card,1,premium,0.0,email,Cobro duplicado en factura,1
229,Cliente 229,user229@demo.com,39,98.13,3618.18,0,1,1,45.4,5,10,month_to_month,electronic_check,0,premium,0.0,email,sin quejas registradas,1
230,Cliente 230,user230@demo.com,13,27.98,333.82,0,3,1,4.2,3,0,month_to_month,electronic_check,0,basic,66.96,email,sin quejas registradas,1
231,Cliente 231,user231@demo.com,33,34.62,1023.21,1,1,0,19.6,5,20,one_year,bank_transfer,1,basic,0.0,email,Cobro duplicado en factura,0
232,Cliente 232,user232@demo.com,61,87.67,4747.6,0,1,0,31.7,1,0,one_year,electronic_check,0,premium,0.0,chat,sin quejas registradas,0
233,Cliente 233,user233@demo.com,2,31.72,63.61,0,2,0,24.6,1,0,one_year,credit_card,1,basic,0.0,email,sin quejas registradas,0
234,Cliente 234,user234@demo.com,54,25.9,1454.98,1,3,1,24.5,3,20,month_to_month,credit_card,1,basic,50.87,phone,Cargo por servicio que no solicite,1
235,Cliente 235,user235@demo.com,35,44.3,1361.39,0,0,2,5.9,4,0,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,1
236,Cliente 236,user236@demo.com,52,64.24,3480.57,0,1,1,5.5,3,0,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
237,Cliente 237,user237@demo.com,48,52.75,2453.39,2,1,1,23.8,5,0,month_to_month,bank_transfer,1,standard,0.0,chat,Internet inestable en horas pico,1
238,Cliente 238,user238@demo.com,31,40.69,1234.06,0,2,1,21.1,1,10,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
239,Cliente 239,user239@demo.com,22,40.17,876.66,2,1,3,7.6,5,20,month_to_month,electronic_check,0,standard,0.0,chat,Internet inestable en horas pico,1
240,Cliente 240,user240@demo.com,45,39.33,1753.61,0,0,0,7.2,3,5,month_to_month,cash,0,basic,0.0,whatsapp,sin quejas registradas,0
241,Cliente 241,user241@demo.com,10,35.65,361.48,0,2,1,17.5,2,20,one_year,electronic_check,0,basic,0.0,phone,sin quejas registradas,0
242,Cliente 242,user242@demo.com,42,105.2,4182.87,1,2,1,13.9,4,20,month_to_month,bank_transfer,0,premium,0.0,chat,Cobro duplicado en factura,0
243,Cliente 243,user243@demo.com,7,61.55,412.18,0,0,2,65.3,4,20,one_year,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
244,Cliente 244,user244@demo.com,47,74.51,3203.48,0,0,0,47.2,5,0,one_year,credit_card,1,standard,0.0,phone,sin quejas registradas,0
245,Cliente 245,user245@demo.com,45,44.24,1734.09,3,0,1,34.4,1,0,month_to_month,credit_card,0,standard,0.0,chat,Internet inestable en horas pico,1
246,Cliente 246,user246@demo.com,6,50.91,300.25,1,3,1,51.2,4,0,two_year,electronic_check,0,standard,57.25,whatsapp,Demoras al contestar en el call center,0
247,Cliente 247,user247@demo.com,54,39.3,1818.14,0,2,0,10.9,2,10,month_to_month,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,1
248,Cliente 248,user248@demo.com,30,15.0,407.31,0,0,0,12.4,3,20,two_year,electronic_check,1,basic,0.0,email,sin quejas registradas,0
249,Cliente 249,user249@demo.com,56,24.68,1200.81,1,1,3,42.6,3,0,month_to_month,credit_card,0,basic,0.0,chat,Velocidad menor a la contratada,0
250,Cliente 250,user250@demo.com,3,15.17,40.42,0,0,1,19.5,4,10,two_year,bank_transfer,0,basic,0.0,whatsapp,sin quejas registradas,0
251,Cliente 251,user251@demo.com,13,15.0,190.66,0,2,1,20.5,2,0,month_to_month,credit_card,1,basic,0.0,chat,sin quejas registradas,0
252,Cliente 252,user252@demo.com,36,28.7,1008.09,1,2,0,6.7,2,5,one_year,credit_card,0,basic,0.0,email,Demoras al contestar en el call center,0
253,Cliente 253,user253@demo.com,14,84.15,1100.59,1,1,0,41.2,3,15,month_to_month,electronic_check,0,premium,0.0,whatsapp,Demoras al contestar en el call center,1
254,Cliente 254,user254@demo.com,24,54.02,1125.39,1,0,1,29.0,4,0,month_to_month,electronic_check,1,standard,0.0,whatsapp,Internet inestable en horas pico,1
255,Cliente 255,user255@demo.com,47,83.39,3671.14,1,1,2,15.2,5,0,month_to_month,cash,0,premium,0.0,phone,Cobro duplicado en factura,0
256,Cliente 256,user256@demo.com,11,64.04,648.47,0,0,0,12.5,1,0,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,1
257,Cliente 257,user257@demo.com,49,72.22,3517.87,0,1,1,45.9,3,15,month_to_month,credit_card,0,standard,0.0,chat,sin quejas registradas,0
258,Cliente 258,user258@demo.com,8,35.18,271.82,1,3,1,11.1,1,20,month_to_month,credit_card,1,basic,56.08,whatsapp,Cobro duplicado en factura,1
259,Cliente 259,user259@demo.com,13,66.53,820.19,0,1,0,4.8,4,10,one_year,credit_card,1,standard,0.0,phone,sin quejas registradas,1
260,Cliente 260,user260@demo.com,42,71.03,2826.33,0,1,1,47.7,4,10,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,0
261,Cliente 261,user261@demo.com,57,42.31,2516.0,1,1,0,48.4,5,0,month_to_month,electronic_check,1,standard,0.0,chat,Demoras al contestar en el call center,0
262,Cliente 262,user262@demo.com,13,67.31,876.13,0,2,0,11.0,1,20,two_year,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,1
263,Cliente 263,user263@demo.com,22,67.46,1409.02,1,1,0,73.9,4,20,one_year,electronic_check,0,standard,0.0,chat,Velocidad menor a la contratada,0
264,Cliente 264,user264@demo.com,66,42.91,2678.69,0,1,1,17.9,4,20,month_to_month,electronic_check,0,standard,0.0,chat,sin quejas registradas,0
265,Cliente 265,user265@demo.com,71,30.3,1840.0,0,2,0,11.1,4,20,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
266,Cliente 266,user266@demo.com,42,28.95,1262.71,0,1,0,28.3,4,5,month_to_month,credit_card,0,basic,0.0,email,sin quejas registradas,0
267,Cliente 267,user267@demo.com,32,56.9,1663.91,0,3,0,5.8,3,20,one_year,credit_card,0,standard,165.98,phone,sin quejas registradas,0
268,Cliente 268,user268@demo.com,25,62.19,1401.12,1,0,0,8.4,1,10,two_year,bank_transfer,0,standard,0.0,email,Internet inestable en horas pico,0
269,Cliente 269,user269@demo.com,44,37.56,1735.08,1,4,1,23.9,5,10,one_year,credit_card,0,basic,64.17,whatsapp,Velocidad menor a la contratada,0
270,Cliente 270,user270@demo.com,42,55.58,2319.74,0,3,1,20.8,2,10,two_year,electronic_check,0,standard,69.88,chat,sin quejas registradas,0
271,Cliente 271,user271@demo.com,21,67.55,1219.21,0,2,0,36.8,1,0,one_year,bank_transfer,0,standard,0.0,chat,sin quejas registradas,0
272,Cliente 272,user272@demo.com,2,68.6,118.32,0,0,0,6.6,4,15,two_year,credit_card,1,standard,0.0,phone,sin quejas registradas,1
273,Cliente 273,user273@demo.com,11,89.14,838.46,1,3,2,65.6,5,0,one_year,credit_card,1,premium,185.95,whatsapp,Cobro duplicado en factura,1
274,Cliente 274,user274@demo.com,69,83.09,5560.78,0,0,1,13.7,4,10,one_year,bank_transfer,0,premium,0.0,whatsapp,sin quejas registradas,0
275,Cliente 275,user275@demo.com,30,32.97,854.89,0,0,1,20.3,2,15,one_year,electronic_check,1,basic,0.0,chat,sin quejas registradas,0
276,Cliente 276,user276@demo.com,35,92.04,3339.55,1,3,0,13.1,5,0,one_year,credit_card,0,premium,265.46,phone,Demoras al contestar en el call center,0
277,Cliente 277,user277@demo.com,34,43.32,1527.94,1,2,0,5.7,5,0,month_to_month,electronic_check,0,standard,0.0,chat,Internet inestable en horas pico,0
278,Cliente 278,user278@demo.com,56,77.99,4189.3,0,2,0,18.6,2,20,month_to_month,electronic_check,1,standard,0.0,chat,sin quejas registradas,0
279,Cliente 279,user279@demo.com,5,56.5,274.97,1,0,1,31.4,3,0,month_to_month,credit_card,1,standard,0.0,chat,Cargo por servicio que no solicite,1
280,Cliente 280,user280@demo.com,6,45.93,250.33,0,4,1,16.5,5,10,month_to_month,electronic_check,1,standard,122.28,chat,sin quejas registradas,1
281,Cliente 281,user281@demo.com,20,15.23,262.81,1,2,1,9.3,1,5,two_year,electronic_check,0,basic,0.0,chat,Internet inestable en horas pico,0
282,Cliente 282,user282@demo.com,35,51.23,1788.55,0,1,1,37.7,2,20,one_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
283,Cliente 283,user283@demo.com,48,20.69,864.37,0,1,0,38.7,3,5,month_to_month,electronic_check,1,basic,0.0,chat,sin quejas registradas,1
284,Cliente 284,user284@demo.com,35,76.28,2315.01,0,1,0,15.8,1,0,month_to_month,credit_card,1,standard,0.0,whatsapp,sin quejas registradas,0
285,Cliente 285,user285@demo.com,32,88.37,2579.68,1,1,1,25.0,1,0,month_to_month,electronic_check,0,premium,0.0,chat,Velocidad menor a la contratada,0
286,Cliente 286,user286@demo.com,67,37.47,2140.18,1,0,2,37.5,4,5,two_year,credit_card,0,basic,0.0,whatsapp,Cargo por servicio que no solicite,0
287,Cliente 287,user287@demo.com,12,61.64,692.94,3,2,0,31.1,2,10,two_year,credit_card,0,standard,0.0,whatsapp,Cobro duplicado en factura,1
288,Cliente 288,user288@demo.com,41,39.04,1587.09,0,0,0,24.5,2,10,month_to_month,credit_card,0,basic,0.0,email,sin quejas registradas,0
289,Cliente 289,user289@demo.com,39,41.17,1622.12,0,1,0,30.2,2,15,month_to_month,bank_transfer,0,standard,0.0,phone,sin quejas registradas,0
290,Cliente 290,user290@demo.com,34,72.04,2377.99,0,0,0,26.3,1,15,two_year,cash,0,standard,0.0,chat,sin quejas registradas,0
291,Cliente 291,user291@demo.com,58,54.15,3201.55,0,4,1,19.4,4,5,one_year,electronic_check,0,standard,136.07,chat,sin quejas registradas,0
292,Cliente 292,user292@demo.com,19,93.27,1650.39,1,3,0,6.5,2,0,two_year,credit_card,1,premium,136.96,phone,Internet inestable en horas pico,0
293,Cliente 293,user293@demo.com,68,44.39,3078.15,1,1,1,8.1,4,0,month_to_month,bank_transfer,0,standard,0.0,phone,Demoras al contestar en el call center,0
294,Cliente 294,user294@demo.com,24,76.99,1757.76,1,1,1,27.2,5,0,month_to_month,credit_card,0,standard,0.0,email,Velocidad menor a la contratada,0
295,Cliente 295,user295@demo.com,39,57.14,1993.6,0,1,0,13.0,3,20,one_year,cash,0,standard,0.0,whatsapp,sin quejas registradas,0
296,Cliente 296,user296@demo.com,37,72.51,2787.04,1,2,0,26.5,5,15,month_to_month,bank_transfer,1,standard,0.0,phone,Cobro duplicado en factura,1
297,Cliente 297,user297@demo.com,61,45.16,2493.04,2,0,2,6.3,1,20,two_year,bank_transfer,0,standard,0.0,email,Cobro duplicado en factura,0
298,Cliente 298,user298@demo.com,32,53.91,1475.39,1,0,1,10.1,5,20,one_year,electronic_check,1,standard,0.0,chat,Velocidad menor a la contratada,0
299,Cliente 299,user299@demo.com,21,52.46,989.88,0,2,0,16.5,2,0,month_to_month,electronic_check,0,standard,0.0,whatsapp,sin quejas registradas,1
300,Cliente 300,user300@demo.com,2,36.61,67.61,0,1,1,1.7,2,0,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,1
301,Cliente 301,user301@demo.com,26,69.57,1664.6,0,0,1,8.9,5,10,one_year,credit_card,1,standard,0.0,phone,sin quejas registradas,1
302,Cliente 302,user302@demo.com,59,69.31,3905.0,0,3,1,11.2,3,0,two_year,bank_transfer,0,standard,152.61,whatsapp,sin quejas registradas,0
303,Cliente 303,user303@demo.com,1,68.06,69.87,1,1,0,22.0,4,20,month_to_month,cash,0,standard,0.0,email,Demoras al contestar en el call center,1
304,Cliente 304,user304@demo.com,64,88.81,5163.58,1,2,0,15.7,5,5,one_year,electronic_check,1,premium,0.0,chat,Demoras al contestar en el call center,0
305,Cliente 305,user305@demo.com,39,86.89,3233.35,0,3,0,22.9,3,0,month_to_month,credit_card,0,premium,163.69,whatsapp,sin quejas registradas,0
306,Cliente 306,user306@demo.com,10,46.75,429.18,0,1,1,20.0,2,0,two_year,bank_transfer,0,standard,0.0,phone,sin quejas registradas,0
307,Cliente 307,user307@demo.com,22,63.21,1410.58,0,2,1,15.2,3,0,one_year,bank_transfer,1,standard,0.0,email,sin quejas registradas,1
308,Cliente 308,user308@demo.com,40,41.28,1455.57,0,0,0,11.3,2,0,month_to_month,bank_transfer,0,standard,0.0,phone,sin quejas registradas,0
309,Cliente 309,user309@demo.com,23,55.51,1111.65,1,1,0,20.5,3,0,one_year,credit_card,0,standard,0.0,email,Velocidad menor a la contratada,0
310,Cliente 310,user310@demo.com,8,41.81,317.96,0,2,0,44.8,2,5,one_year,cash,1,standard,0.0,chat,sin quejas registradas,0
311,Cliente 311,user311@demo.com,48,90.64,4282.75,1,1,1,11.3,5,20,one_year,credit_card,1,premium,0.0,phone,Cobro duplicado en factura,1
312,Cliente 312,user312@demo.com,48,63.0,3051.53,1,2,0,63.9,3,10,month_to_month,electronic_check,0,standard,0.0,chat,Demoras al contestar en el call center,0
313,Cliente 313,user313@demo.com,9,50.2,437.31,0,1,0,20.8,4,0,one_year,electronic_check,0,standard,0.0,chat,sin quejas registradas,1
314,Cliente 314,user314@demo.com,20,81.26,1632.95,0,2,0,35.5,4,0,two_year,credit_card,1,premium,0.0,chat,sin quejas registradas,0
315,Cliente 315,user315@demo.com,18,15.0,250.71,0,1,0,25.3,2,15,month_to_month,bank_transfer,1,basic,0.0,chat,sin quejas registradas,0
316,Cliente 316,user316@demo.com,47,15.0,603.88,0,1,1,28.0,2,0,month_to_month,credit_card,0,basic,0.0,whatsapp,sin quejas registradas,0
317,Cliente 317,user317@demo.com,52,72.51,3292.49,0,1,0,8.9,5,5,two_year,credit_card,0,standard,0.0,chat,sin quejas registradas,0
318,Cliente 318,user318@demo.com,52,56.33,2512.47,1,2,2,12.9,1,20,one_year,credit_card,0,standard,0.0,chat,Internet inestable en horas pico,0
319,Cliente 319,user319@demo.com,67,60.51,3712.76,1,4,2,3.8,2,0,month_to_month,bank_transfer,0,standard,80.37,whatsapp,Cargo por servicio que no solicite,0
320,Cliente 320,user320@demo.com,55,25.82,1347.81,0,1,0,16.2,4,5,two_year,electronic_check,1,basic,0.0,whatsapp,sin quejas registradas,0
321,Cliente 321,user321@demo.com,23,54.49,1154.59,0,0,3,29.9,3,10,month_to_month,credit_card,1,standard,0.0,phone,sin quejas registradas,0
322,Cliente 322,user322@demo.com,8,99.08,762.61,0,2,1,16.3,4,15,two_year,electronic_check,0,premium,0.0,whatsapp,sin quejas registradas,1
